deployment_id,site_id,latitude,longitude,start,end,detections,presence,duration_sec
57,2,19.1578,-69.2197,2009-03-13T00:00:00Z,2009-03-14T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-14T00:00:00Z,2009-03-15T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-15T00:00:00Z,2009-03-16T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-16T00:00:00Z,2009-03-17T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-17T00:00:00Z,2009-03-18T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-18T00:00:00Z,2009-03-19T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-19T00:00:00Z,2009-03-20T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-20T00:00:00Z,2009-03-21T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-21T00:00:00Z,2009-03-22T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-22T00:00:00Z,2009-03-23T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-23T00:00:00Z,2009-03-24T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-24T00:00:00Z,2009-03-25T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-25T00:00:00Z,2009-03-26T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-26T00:00:00Z,2009-03-27T00:00:00Z,0,no,86400
57,2,19.1578,-69.2197,2009-03-27T00:00:00Z,2009-03-28T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-10T00:00:00Z,2009-01-11T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-11T00:00:00Z,2009-01-12T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-12T00:00:00Z,2009-01-13T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-13T00:00:00Z,2009-01-14T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-14T00:00:00Z,2009-01-15T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-15T00:00:00Z,2009-01-16T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-16T00:00:00Z,2009-01-17T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-17T00:00:00Z,2009-01-18T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-18T00:00:00Z,2009-01-19T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-19T00:00:00Z,2009-01-20T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-20T00:00:00Z,2009-01-21T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-21T00:00:00Z,2009-01-22T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-22T00:00:00Z,2009-01-23T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-23T00:00:00Z,2009-01-24T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-24T00:00:00Z,2009-01-25T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-25T00:00:00Z,2009-01-26T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-26T00:00:00Z,2009-01-27T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-27T00:00:00Z,2009-01-28T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-28T00:00:00Z,2009-01-29T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-29T00:00:00Z,2009-01-30T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-30T00:00:00Z,2009-01-31T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-01-31T00:00:00Z,2009-02-01T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-01T00:00:00Z,2009-02-02T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-02T00:00:00Z,2009-02-03T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-03T00:00:00Z,2009-02-04T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-04T00:00:00Z,2009-02-05T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-05T00:00:00Z,2009-02-06T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-06T00:00:00Z,2009-02-07T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-07T00:00:00Z,2009-02-08T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-08T00:00:00Z,2009-02-09T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-09T00:00:00Z,2009-02-10T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-10T00:00:00Z,2009-02-11T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-11T00:00:00Z,2009-02-12T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-12T00:00:00Z,2009-02-13T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-13T00:00:00Z,2009-02-14T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-14T00:00:00Z,2009-02-15T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-15T00:00:00Z,2009-02-16T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-16T00:00:00Z,2009-02-17T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-17T00:00:00Z,2009-02-18T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-18T00:00:00Z,2009-02-19T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-19T00:00:00Z,2009-02-20T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-20T00:00:00Z,2009-02-21T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-21T00:00:00Z,2009-02-22T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-22T00:00:00Z,2009-02-23T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-23T00:00:00Z,2009-02-24T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-24T00:00:00Z,2009-02-25T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-25T00:00:00Z,2009-02-26T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-26T00:00:00Z,2009-02-27T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-27T00:00:00Z,2009-02-28T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-02-28T00:00:00Z,2009-03-01T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-01T00:00:00Z,2009-03-02T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-02T00:00:00Z,2009-03-03T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-03T00:00:00Z,2009-03-04T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-04T00:00:00Z,2009-03-05T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-05T00:00:00Z,2009-03-06T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-06T00:00:00Z,2009-03-07T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-07T00:00:00Z,2009-03-08T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-08T00:00:00Z,2009-03-09T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-09T00:00:00Z,2009-03-10T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-10T00:00:00Z,2009-03-11T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-11T00:00:00Z,2009-03-12T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-12T00:00:00Z,2009-03-13T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-13T00:00:00Z,2009-03-14T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-14T00:00:00Z,2009-03-15T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-15T00:00:00Z,2009-03-16T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-16T00:00:00Z,2009-03-17T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-17T00:00:00Z,2009-03-18T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-18T00:00:00Z,2009-03-19T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-19T00:00:00Z,2009-03-20T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-20T00:00:00Z,2009-03-21T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-21T00:00:00Z,2009-03-22T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-22T00:00:00Z,2009-03-23T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-23T00:00:00Z,2009-03-24T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-24T00:00:00Z,2009-03-25T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-25T00:00:00Z,2009-03-26T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-26T00:00:00Z,2009-03-27T00:00:00Z,0,no,86400
94,3,19.151,-69.1926,2009-03-27T00:00:00Z,2009-03-28T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-10T00:00:00Z,2009-01-11T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-11T00:00:00Z,2009-01-12T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-12T00:00:00Z,2009-01-13T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-13T00:00:00Z,2009-01-14T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-14T00:00:00Z,2009-01-15T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-15T00:00:00Z,2009-01-16T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-16T00:00:00Z,2009-01-17T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-17T00:00:00Z,2009-01-18T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-18T00:00:00Z,2009-01-19T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-19T00:00:00Z,2009-01-20T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-20T00:00:00Z,2009-01-21T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-21T00:00:00Z,2009-01-22T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-22T00:00:00Z,2009-01-23T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-23T00:00:00Z,2009-01-24T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-24T00:00:00Z,2009-01-25T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-25T00:00:00Z,2009-01-26T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-26T00:00:00Z,2009-01-27T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-27T00:00:00Z,2009-01-28T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-28T00:00:00Z,2009-01-29T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-29T00:00:00Z,2009-01-30T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-30T00:00:00Z,2009-01-31T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-01-31T00:00:00Z,2009-02-01T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-01T00:00:00Z,2009-02-02T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-02T00:00:00Z,2009-02-03T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-03T00:00:00Z,2009-02-04T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-04T00:00:00Z,2009-02-05T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-05T00:00:00Z,2009-02-06T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-06T00:00:00Z,2009-02-07T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-07T00:00:00Z,2009-02-08T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-08T00:00:00Z,2009-02-09T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-09T00:00:00Z,2009-02-10T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-10T00:00:00Z,2009-02-11T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-11T00:00:00Z,2009-02-12T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-12T00:00:00Z,2009-02-13T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-13T00:00:00Z,2009-02-14T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-14T00:00:00Z,2009-02-15T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-15T00:00:00Z,2009-02-16T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-16T00:00:00Z,2009-02-17T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-17T00:00:00Z,2009-02-18T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-18T00:00:00Z,2009-02-19T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-19T00:00:00Z,2009-02-20T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-20T00:00:00Z,2009-02-21T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-21T00:00:00Z,2009-02-22T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-22T00:00:00Z,2009-02-23T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-23T00:00:00Z,2009-02-24T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-24T00:00:00Z,2009-02-25T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-25T00:00:00Z,2009-02-26T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-26T00:00:00Z,2009-02-27T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-27T00:00:00Z,2009-02-28T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-02-28T00:00:00Z,2009-03-01T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-01T00:00:00Z,2009-03-02T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-02T00:00:00Z,2009-03-03T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-03T00:00:00Z,2009-03-04T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-04T00:00:00Z,2009-03-05T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-05T00:00:00Z,2009-03-06T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-06T00:00:00Z,2009-03-07T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-07T00:00:00Z,2009-03-08T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-08T00:00:00Z,2009-03-09T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-09T00:00:00Z,2009-03-10T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-10T00:00:00Z,2009-03-11T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-11T00:00:00Z,2009-03-12T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-12T00:00:00Z,2009-03-13T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-13T00:00:00Z,2009-03-14T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-14T00:00:00Z,2009-03-15T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-15T00:00:00Z,2009-03-16T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-16T00:00:00Z,2009-03-17T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-17T00:00:00Z,2009-03-18T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-18T00:00:00Z,2009-03-19T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-19T00:00:00Z,2009-03-20T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-20T00:00:00Z,2009-03-21T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-21T00:00:00Z,2009-03-22T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-22T00:00:00Z,2009-03-23T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-23T00:00:00Z,2009-03-24T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-24T00:00:00Z,2009-03-25T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-25T00:00:00Z,2009-03-26T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-26T00:00:00Z,2009-03-27T00:00:00Z,0,no,86400
129,4,19.1563,-69.1759,2009-03-27T00:00:00Z,2009-03-28T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-08T00:00:00Z,2012-06-09T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-09T00:00:00Z,2012-06-10T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-10T00:00:00Z,2012-06-11T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-11T00:00:00Z,2012-06-12T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-12T00:00:00Z,2012-06-13T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-13T00:00:00Z,2012-06-14T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-14T00:00:00Z,2012-06-15T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-15T00:00:00Z,2012-06-16T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-16T00:00:00Z,2012-06-17T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-17T00:00:00Z,2012-06-18T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-18T00:00:00Z,2012-06-19T00:00:00Z,1,maybe,86400
14,1,31.8642,-80.7223,2012-06-19T00:00:00Z,2012-06-20T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-20T00:00:00Z,2012-06-21T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-21T00:00:00Z,2012-06-22T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-22T00:00:00Z,2012-06-23T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-23T00:00:00Z,2012-06-24T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-24T00:00:00Z,2012-06-25T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-25T00:00:00Z,2012-06-26T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-26T00:00:00Z,2012-06-27T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-27T00:00:00Z,2012-06-28T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-28T00:00:00Z,2012-06-29T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-29T00:00:00Z,2012-06-30T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-06-30T00:00:00Z,2012-07-01T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-01T00:00:00Z,2012-07-02T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-02T00:00:00Z,2012-07-03T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-03T00:00:00Z,2012-07-04T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-04T00:00:00Z,2012-07-05T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-05T00:00:00Z,2012-07-06T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-06T00:00:00Z,2012-07-07T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-07T00:00:00Z,2012-07-08T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-08T00:00:00Z,2012-07-09T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-09T00:00:00Z,2012-07-10T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-10T00:00:00Z,2012-07-11T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-11T00:00:00Z,2012-07-12T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-12T00:00:00Z,2012-07-13T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-13T00:00:00Z,2012-07-14T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-14T00:00:00Z,2012-07-15T00:00:00Z,0,no,86400
14,1,31.8642,-80.7223,2012-07-15T00:00:00Z,2012-07-16T00:00:00Z,0,no,86400
